"M_ab","x_a_init","x_a_non","e_hat_a","x_b_init","x_b_non","e_hat_b","NPV_a_hat","NPV_b_hat","x_a_so","e_star_a","x_b_so","e_star_b","NPV_a_star","NPV_b_star","x_a_soa","e_a_star","x_b_soa","NPV_ea_star","NPV_eb_star","WTP_A","WTA_B","accept","reserve_npv_coop","reserve_npv_non","reserve_vs_non_x","reserve_vs_coop_x"
0.3,0.1,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,897.016309190219,960.308540321633,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,930.706755614517,1815.1568392407,14.5833333327834,0,58.3333333311337,824.489061040697,3294.95624416279,-72.5272481495217,960.308540321633,-1032.83578847115,-1921.37453381452,-1032.83578847115,18.2156769363086,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1380.36179187129,1516.24377337171,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1444.32612736751,2832.03406932204,14.7281817379014,0.1,58.4829069516058,2145.49555014198,8688.35171060418,765.133758270684,1516.24377337171,-751.110015101024,-2130.86464654757,-751.110015101024,18.5100989618987,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,1450.35635823103,1667.93286363817,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1546.19852738055,3058.03261876522,14.7281817379019,0.1,58.4829069516077,2411.75239993073,9864.3791097592,961.396041699702,1667.93286363817,-706.536821938472,-2192.47874621504,-706.536821938472,18.5100989619011,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,1454.04284562944,1780.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1598.70676216019,3207.03367734081,14.728181737902,0.1,58.4829069516082,2566.30017665806,10593.5702166685,1112.25733102862,1780.3553881937,-668.098057165078,-2239.44026284295,-668.098057165078,18.5100989619017,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,1454.04284562944,1891.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1628.4954499758,3323.93981802811,14.7281817379021,0.1,58.4829069516084,2670.69304148242,11122.141675966,1216.65019585298,1891.3553881937,-674.705192340715,-2281.74222652148,-674.705192340715,18.5100989619019,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,1454.04284562944,2002.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1630.02926044357,3434.99475361734,14.7281817379021,0.1,58.4829069516085,2745.92700340018,11534.077523637,1291.88415777074,2002.3553881937,-710.471230422958,-2319.09701066073,-710.471230422958,18.5100989619021,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,1454.04284562944,2113.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1630.02926044357,3545.99475361734,14.7281817379021,0.1,58.4829069516085,2801.81872227721,11868.6443991451,1347.77587664777,2113.3553881937,-765.579511545933,-2374.2052917837,-765.579511545933,18.5100989619021,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,1454.04284562944,2224.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1630.02926044357,3656.99475361734,14.7281817379021,0.1,58.4829069516086,2843.7582931584,12147.4026826698,1389.71544752895,2224.3553881937,-834.639940664744,-2443.26572090252,-834.639940664744,18.5100989619022,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,1454.04284562944,2335.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1630.02926044357,3767.99475361734,14.7281817379021,0.1,58.4829069516086,2874.99883415246,12383.3648466461,1420.95598852302,2335.3553881937,-914.399399670681,-2523.02517990845,-914.399399670681,18.5100989619022,57.1734331717451
0.3,0.1,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,1454.04284562944,2446.3553881937,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1630.02926044357,3878.99475361734,14.7281817379022,0.1,58.4829069516086,2897.61229689021,12584.8186975971,1443.56945126077,2446.3553881937,-1002.78593693293,-2611.4117171707,-1002.78593693293,18.5100989619022,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1419.27426129642,1461.79944421739,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1463.96734927561,2825.93261863409,29.3718272913073,11.2,71.5852291652291,2697.70609559846,10583.7341617625,1278.43183430204,1461.79944421739,-183.367609915348,-1592.19387231124,-183.367609915348,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1528.32282211001,1615.14066443231,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1580.36018033853,3079.06316591458,29.3718272913073,11.2,71.5852291652291,2961.01294733381,11747.9615687039,1432.6901252238,1615.14066443231,-182.450539208512,-1698.4103989193,-182.450539208512,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,1570.96068664239,1734.42204256185,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1647.53634726149,3233.19474963823,29.3718272913073,11.2,71.5852291652291,3119.41700475891,12492.5777984043,1548.45631811652,1734.42204256185,-185.965724445328,-1761.3140921408,-185.965724445328,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,1574.44305580029,1845.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1685.14772729835,3356.54586291978,29.3718272913073,11.2,71.5852291652291,3228.40616213975,13039.5344279277,1653.96310633947,1845.50941393027,-191.546307590804,-1813.28742807838,-191.546307590804,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,1574.44305580029,1956.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1707.86164003509,3463.08057615132,29.3718272913073,11.2,71.5852291652291,3308.14757573138,13469.5000822942,1733.70451993109,1956.50941393027,-222.804893999176,-1862.79464045502,-222.804893999176,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,1574.44305580029,2067.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1709.41469556088,3573.30502420404,29.3718272913073,11.2,71.5852291652291,3368.3432650098,13821.2828394078,1793.90020920951,2067.50941393027,-273.609204720757,-1914.37645475512,-273.609204720757,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,1574.44305580029,2178.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1709.41469556088,3684.30502420404,29.3718272913073,11.2,71.5852291652291,3414.41915776775,14116.5864104396,1839.97610196746,2178.50941393027,-338.53331196281,-1979.30056199717,-338.53331196281,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,1574.44305580029,2289.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1709.41469556088,3795.30502420404,29.3718272913073,11.2,71.5852291652291,3449.70512648281,14368.7302852999,1875.26207068253,2289.50941393027,-414.247343247743,-2055.01459328211,-414.247343247743,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,1574.44305580029,2400.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1709.41469556088,3906.30502420404,29.3718272913073,11.2,71.5852291652291,3476.36793029943,14586.3815005664,1901.92487449914,2400.50941393027,-498.584539431123,-2139.35178946549,-498.584539431124,46.2560667289278,57.1734331717451
0.3,11.2,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,1574.44305580029,2511.50941393027,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1709.41469556088,4017.30502420404,29.3718272913073,11.2,71.5852291652291,3495.86279644405,14775.3609651448,1921.41974064376,2511.50941393027,-590.08967328651,-2230.85692332087,-590.08967328651,46.2560667289278,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1539.03672768991,1474.64508775843,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1585.33174484267,3041.14600573169,41.9627974790447,22.3,80.9124099161789,3121.16532021029,12912.6155570245,1582.12859252038,1474.64508775843,107.483504761952,-1505.31243036407,107.483504761952,68.1742176676152,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1641.52329793639,1623.16285559748,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1671.45734559852,3217.36446333243,41.9627974790447,22.3,80.9124099161789,3301.46639820702,13744.8198690114,1659.94310027063,1623.16285559748,36.7802446731571,-1587.35541072393,36.7802446731571,68.1742176676152,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,1682.15561467748,1742.09484255308,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1729.10636507217,3343.93002770324,41.9627974790447,22.3,80.9124099161789,3423.96239591109,14345.8038598277,1741.80678123361,1742.09484255308,-0.288061319462486,-1649.07399686431,-0.288061319462486,68.1742176676152,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,1685.63798383538,1853.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1761.88374100429,3455.99799060266,41.9627974790447,22.3,80.9124099161789,3513.3211300239,14814.2387962789,1827.68314618852,1853.1822139215,-25.4990677329763,-1704.56060158306,-25.4990677329761,68.1742176676152,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,1685.63798383538,1964.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1781.13758395407,3559.1941132526,40.4294298876844,20.8642745432137,79.8370621547817,3577.51762805796,14995.2985688344,1891.87964422259,1964.1822139215,-72.3025696989089,-1762.81406914871,-72.3025696989089,65.5655023148576,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,1685.63798383538,2075.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1782.91681225002,3668.73370657111,40.4294298908852,20.8642745461847,79.8370621570411,3630.57414816906,15318.5246496507,1944.93616433369,2075.1822139215,-130.246049587809,-1821.07637065207,-130.246049587809,65.5655023203179,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,1685.63798383538,2186.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1782.91681225002,3779.73370657111,37.1696233903421,17.8929085957216,77.5017978040327,3651.82542665644,15172.5887401747,1966.18744282106,2186.1822139215,-219.994771100437,-1910.82509216469,-219.994771100437,59.9704314667663,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,1685.63798383538,2297.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1782.91681225002,3890.73370657111,33.2554680432623,14.4628314329641,74.5968198863536,3635.60476784846,14898.6036362594,1949.96678401308,2297.1822139215,-347.215429908418,-2038.04575097268,-347.215429908418,53.1512982020074,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,1685.63798383538,2408.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1782.91681225002,4001.73370657111,32.1530177023069,13.5226857654944,73.7560565632231,3642.91918062323,14965.0887902289,1957.28119678786,2408.1822139215,-450.901017133639,-2141.7313381979,-450.901017133639,51.2080845379215,57.1734331717451
0.3,22.3,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,1685.63798383538,2519.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1782.91681225002,4112.73370657111,32.1530305117457,13.5226966243092,73.7560663943287,3661.95064056603,15152.2154473865,1976.31265673066,2519.1822139215,-542.869557190841,-2233.6998782551,-542.869557190841,51.2081071784659,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1650.03672768991,1474.64508775843,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1677.13913580436,3156.89144747352,52.9548071671409,33.4,88.2793086685637,3172.73242561018,14591.432702921,1522.69569792028,1474.64508775843,48.0506101618439,-1661.29815766769,48.0506101618439,86.5331261080961,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1752.52329793639,1623.16285559748,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1752.7568072222,3302.25351435992,52.9548071671409,33.4,88.2793086685637,3316.91620971651,15279.1678393463,1564.39291178012,1623.16285559748,-58.7699438173574,-1738.09411186561,-58.7699438173577,86.5331261080961,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,1793.15561467748,1742.09484255308,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1803.05984433629,3419.22114437136,50.1158379626326,30.385222996683,86.4256049428403,3479.59666365412,15437.5086215648,1686.44104897664,1742.09484255308,-55.6537935764391,-1742.68432505353,-55.6537935764391,81.8404531778644,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,1796.63798383538,1853.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1836.11449054187,3523.22464918705,45.0886540802064,25.3065827550655,83.0639268273458,3618.14358795438,15225.9493359767,1821.50560411901,1853.1822139215,-31.6766098024907,-1741.19555177454,-31.6766098024905,73.4515911799437,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,1796.63798383538,1964.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1854.02588054047,3625.00978010337,40.4294298873184,20.8642745428739,79.8370621545234,3688.51762805656,14995.2985687862,1891.87964422118,1964.1822139215,-72.3025697003136,-1790.51803258728,-72.3025697003136,65.5655023142333,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,1796.63798383538,2075.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1856.26809896152,3733.83830291039,40.4294298946974,20.8642745497232,79.8370621597321,3741.57414818161,15318.5246501438,1944.93616434623,2075.1822139215,-130.246049575267,-1848.53225369031,-130.246049575267,65.565502326821,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,1796.63798383538,2186.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1856.26809896152,3844.83830291039,37.1696233922755,17.8929085974523,77.5017978054391,3762.82542667431,15172.5887404279,1966.18744283893,2186.1822139215,-219.994771082565,-1938.2809751976,-219.994771082565,59.970431470106,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,1796.63798383538,2297.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1856.26809896152,3955.83830291039,33.255793304424,14.4631104619294,74.597066387611,3746.60996938955,14898.6472294438,1949.97198555418,2297.1822139215,-347.21022836732,-2065.49643248236,-347.21022836732,53.1518699644265,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,1796.63798383538,2408.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1856.26809896152,4066.83830291039,32.1530176994101,13.5226857630388,73.7560565609999,3753.9191805721,14965.0887898395,1957.28119673672,2408.1822139215,-450.901017184774,-2169.18722129982,-450.901017184775,51.2080845328015,57.1734331717451
0.3,33.4,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,1796.63798383538,2519.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1856.26809896152,4177.83830291039,32.1530305080422,13.5226966211697,73.7560663914863,3772.95064050126,15152.2154468911,1976.31265666588,2519.1822139215,-542.869557255618,-2261.15576137066,-542.869557255618,51.20810717192,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1761.03672768991,1474.64508775843,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1749.81070679662,3235.05037707763,61.8791912117986,43.7093068032557,93.9558086151755,2962.35253342517,15836.080535413,1201.31580573526,1474.64508775843,-273.329282023168,-2022.50855044908,-273.329282023168,101.134010099366,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1863.52329793639,1623.16285559748,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1826.73933747626,3358.17184517986,55.5934117511442,36.3078994793811,89.9784234061252,3355.37786615262,15629.5389385617,1491.85456821623,1623.16285559748,-131.30828738125,-1829.53331650351,-131.30828738125,90.8708454296608,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,1904.15561467748,1742.09484255308,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1882.3654332027,3462.65658808562,50.115837961809,30.3852229958245,86.4256049422983,3590.59666366807,15437.5086214575,1686.44104899059,1742.09484255308,-55.6537935624881,-1754.42535762026,-55.6537935624879,81.8404531764988,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,1907.63798383538,1853.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1915.14048254047,3563.89517810337,45.0886540581025,25.3065827334125,83.0639268123112,3729.14358807559,15225.9493330972,1821.50560424021,1853.1822139215,-31.6766096812833,-1749.89207256825,-31.6766096812835,73.4515911428052,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,1907.63798383538,1964.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1939.02701654047,3659.44131410337,40.4294298893896,20.8642745447964,79.8370621559854,3799.51762806452,14995.2985690587,1891.87964422914,1964.1822139215,-72.3025696923582,-1798.95070257933,-72.3025696923582,65.5655023177665,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,1907.63798383538,2075.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1941.26923496152,3768.26983691039,40.4294298874077,20.8642745429568,79.8370621545864,3852.57414815763,15318.5246492009,1944.93616432225,2075.1822139215,-130.246049599247,-1856.96492371429,-130.246049599247,65.5655023143857,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,1907.63798383538,2186.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1941.26923496152,3879.26983691039,37.1696232497589,17.8929084698764,77.5017977017719,3873.82542535703,15172.5887217659,1966.18744152165,2186.1822139215,-219.994772399843,-1946.71364651488,-219.994772399843,59.9704312239223,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,1907.63798383538,2297.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1941.26923496152,3990.26983691039,33.2559534219379,14.4632478209091,74.5971877333651,3857.61252990404,14898.668689176,1949.97454606866,2297.1822139215,-347.207667852838,-2073.92654196788,-347.207667852838,53.1521514276945,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,1907.63798383538,2408.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1941.26923496152,4101.26983691039,32.1530177005752,13.5226857640265,73.7560565618941,3864.91918059267,14965.0887899961,1957.28119675729,2408.1822139215,-450.901017164206,-2177.61989127925,-450.901017164206,51.2080845348608,57.1734331717451
0.3,44.5,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,1907.63798383538,2519.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1941.26923496152,4212.26983691039,32.1530305086281,13.5226966216664,73.756066391936,3883.95064051151,15152.2154469695,1976.31265667613,2519.1822139215,-542.869557245368,-2269.58843136041,-542.869557245368,51.2081071729556,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1872.03672768991,1474.64508775843,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1857.58870226487,3240.27912156793,61.8791899165332,43.7093052007362,93.9558078033269,3073.35260183493,15836.0803596036,1201.31587414503,1474.64508775843,-273.329213613406,-2024.51522199787,-273.329213613406,101.134007992252,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,1974.52329793639,1623.16285559748,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1935.28547159428,3361.27562375718,55.5920551704583,36.3063765661069,89.9775550760528,3466.42079602193,15629.3601620434,1491.89749808554,1623.16285559748,-131.265357511937,-1830.14029932953,-131.265357511937,90.8686205189025,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,2015.15561467748,1742.09484255308,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1990.81808013755,3465.38641793028,50.1158379616095,30.3852229956165,86.425604942167,3701.59666367145,15437.5086214316,1686.44104899396,1742.09484255308,-55.6537935591118,-1754.60783439639,-55.6537935591118,81.840453176168,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,2018.63798383538,1853.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2022.91067201416,3567.19572985776,45.0886540819789,25.3065827568018,83.0639268285514,3840.14358794467,15225.9493362076,1821.50560410929,1853.1822139215,-31.6766098122075,-1749.96281392725,-31.6766098122075,73.4515911829218,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,2018.63798383538,1964.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2046.79720601416,3662.74186585776,40.4294298750631,20.8642745314984,79.8370621458725,3910.51762800949,14995.298567174,1891.87964417411,1964.1822139215,-72.3025697473824,-1799.02144386242,-72.3025697473822,65.565502293327,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,2018.63798383538,2075.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2049.03942443521,3771.57038866477,40.4294298867854,20.8642745423791,79.8370621541471,3963.57414815558,15318.5246491204,1944.9361643202,2075.1822139215,-130.246049601295,-1857.03566494441,-130.246049601295,65.565502313324,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,2018.63798383538,2186.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2049.03942443521,3882.57038866477,37.1696233863112,17.8929085921133,77.5017978011006,3984.82542661918,15172.5887396469,1966.1874427838,2186.1822139215,-219.994771137694,-1946.7843864808,-219.994771137694,59.9704314598033,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,77.8,32.9844038550323,23.6842105263158,2018.63798383538,2297.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2049.03942443521,3993.57038866477,33.2557622295284,14.4630838039365,74.5970428373409,3968.60947245113,14898.6430646308,1949.97148861575,2297.1822139215,-347.210725305744,-2074.00034064885,-347.210725305744,53.1518153392608,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,88.9,32.9844038550323,23.6842105263158,2018.63798383538,2408.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2049.03942443521,4104.57038866477,32.1530176982918,13.5226857620907,73.7560565601416,3975.91918055236,14965.0887896892,1957.28119671698,2408.1822139215,-450.901017204514,-2177.69063254762,-450.901017204514,51.2080845308248,57.1734331717451
0.3,55.6,21.7165858725762,13.2675438596491,100,32.9844038550323,23.6842105263158,2018.63798383538,2519.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2049.03942443521,4215.57038866478,32.1530305119866,13.5226966245135,73.7560663945137,3994.95064057025,15152.2154474187,1976.31265673487,2519.1822139215,-542.869557186625,-2269.65917252974,-542.869557186626,51.2081071788918,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,0.1,32.9844038550323,23.6842105263158,1983.03672768991,1474.64508775843,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,1968.58870226487,3240.27912156793,61.879191213955,43.7093068059235,93.9558086165271,3184.35253331128,15836.0805357057,1201.31580562138,1474.64508775843,-273.329282137055,-2024.51529052151,-273.329282137055,101.134010102874,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,11.2,32.9844038550323,23.6842105263158,2085.52329793639,1623.16285559748,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2046.28547159428,3361.27562375718,55.5920551712752,36.306376567024,89.9775550765756,3577.42079599608,15629.360162151,1491.89749805969,1623.16285559748,-131.265357537787,-1830.14029935538,-131.265357537787,90.8686205202423,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,22.3,32.9844038550323,23.6842105263158,2126.15561467748,1742.09484255308,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2101.81808013755,3465.38641793028,50.1158379574382,30.3852229912687,86.4256049394217,3812.59666374208,15437.5086208885,1686.4410490646,1742.09484255308,-55.6537934884714,-1754.60783432575,-55.6537934884714,81.8404531692514,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,33.4,32.9844038550323,23.6842105263158,2129.63798383537,1853.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2133.91067201416,3567.19572985776,45.0886540819541,25.3065827567775,83.0639268285345,3951.1435879448,15225.9493362044,1821.50560410943,1853.1822139215,-31.6766098120718,-1749.96281392711,-31.676609812072,73.4515911828801,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,44.5,32.9844038550323,23.6842105263158,2129.63798383537,1964.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2157.79720601416,3662.74186585776,40.4294298909712,20.8642745462644,79.8370621571018,4021.51762807059,14995.2985692668,1891.87964423522,1964.1822139215,-72.302569686281,-1799.02144380132,-72.302569686281,65.5655023204644,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,55.6,32.9844038550323,23.6842105263158,2129.63798383537,2075.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2160.03942443521,3771.57038866477,40.4294298856928,20.864274541365,79.8370621533759,4074.57414815198,15318.5246489791,1944.93616431661,2075.1822139215,-130.246049604889,-1857.035664948,-130.246049604889,65.5655023114602,57.1734331717451
0.3,66.7,21.7165858725762,13.2675438596491,66.7,32.9844038550323,23.6842105263158,2129.63798383537,2186.1822139215,55.9372114496768,45.6140350877193,65.0600184672207,45.6140350877193,2160.03942443521,3882.57038866477,37.1696233867643,17.8929085925189,77.5017978014303,4095.82542662337,15172.5887397062,1966.18744278799,2186.1822139215,-219.994771133503,-1946.78438647662,-219.994771133503,59.9704314605861,57.1734331717451
