species,family,geog_range,movement_keyword,demers_pelag,length,common_name,kfin,r_fin,diet_troph3,Class,pred_50,pred_05,pred_95,pred_25,pred_75,observed_homerange,predicted_homerange,predicted_pld,observed_pld,home_range,pld,magnitude_homerange,month_pld,class,class2,class3,spec_code,genus,order,ocean,basin,food_i,food_mode,temp_min,temp_max,climate,body_shape_i,temp_cons,sp_richness,circadian,dev_place,longevity_wild,temp_preferred,fecundity_mean,oxygen_cons,temp_range,iucn_category,fb_name
Paristiopterus labiosus,Pentacerotidae,827500,habitat_benthic,demersal,100,NA,55.24076795543271,0.566320874,3.33,Actinopteri,0.025016,0.025016,10.48565514132791,0.003348104,0.094312574,NA,0.021033249,43.19223162380949,NA,0.021033249,43.19223162380949,-2,2,2,2: low/mid,2,12354,Paristiopterus,Acropomatiformes,"Indian Ocean, Pacific",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,13,NA,NA,11,23,2885045.223853211,NA,NA,NA,Giant boarfish
Parona signata,Carangidae,365000,habitat_coastal,demersal,60,NA,3739.2762214719623,0.934625792,3.454345762994971,Actinopteri,0.025016,0.025016,69.37218462755803,0.003297,0.32,NA,0.031617798,34.59262704444444,NA,0.031617798,34.59262704444444,-2,2,2,2: low/mid,2,386,Parona,Carangiformes,Atlantic,West,zooplankton,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,NA,20.363636363636363,23,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Parona leatherjacket
Parophrys vetulus,Pleuronectidae,1230000,migratory,demersal,49,english sole,21879.97938326935,0.313793044,3.4450066227288945,Actinopteri,0.21833765948249895,0.21833765948249895,42.102493055442615,0.026156171,0.4193772781428161,0.020976177,0.16300000729947678,46.12622026428574,NA,0.020976177,46.12622026428574,-2,2,2,2: low/mid,2,4248,Parophrys,Pleuronectiformes,Pacific,Both,"detritus, zoobenthos",generalist,NA,NA,"boreal, polar, subtropical, temperate",short and / or deep,15,67,NA,planktonic,22,9,2885045.223853211,100,6.84999996,LC,English sole
Patagonotothen ramsayi,Nototheniidae,1027500,deep,benthopelagic,44,NA,443616.74558890925,0.471420356,3.538398025389659,Actinopteri,0.22200604639980337,0.22200604639980337,4.17,0.040637322,0.4193772781428161,NA,0.08228711,49.36764679523801,NA,0.08228711,49.36764679523801,-2,2,2,2: low/mid,2,10308,Patagonotothen,Perciformes/Notothenioidei,"Atlantic, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"polar, subtropical, temperate",fusiform / normal,NA,56,NA,NA,22.5,9,2885045.223853211,71.3952775,6,DD,Longtail southern cod
Pegusa lascaris,Soleidae,2572500,habitat_benthic,demersal,40,NA,4141.827963790647,0.191168732,3.29,Actinopteri,0.19055338692839024,0.19055338692839024,39.830000000000005,0.025016,0.4193772781428161,NA,0.091310213,51.42109195873011,NA,0.091310213,51.42109195873011,-2,2,2,2: low/mid,2,1336,Pegusa,Pleuronectiformes,"Atlantic, Mediterranean and Black Sea",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,180,NA,planktonic,15,26,2885045.223853211,142.61,9.333333333333334,LC,Sand sole
Pelates quadrilineatus,Terapontidae,10432500,habitat_coastal,reef-associated,30,NA,25.39081751876023,0.814152596,3.59,Actinopteri,2.1399999999999983e-4,2.1399999999999983e-4,9.454267207394867,8.129999999999997e-6,0.21833765948249895,NA,0.001100597,35.94956594285713,NA,0.001100597,35.94956594285713,-3,2,2,2: low/mid,2,7945,Pelates,Centrarchiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,59,NA,planktonic,NA,26,2885045.223853211,NA,10.75,LC,Fourlined terapon
Pennahia argentata,Sciaenidae,1032500,habitat_coastal,benthopelagic,40,NA,27970.055077192308,0.804667561,4.06,Actinopteri,0.021204,0.021204,69.37218462755803,0.0013065,0.4193772781428161,NA,0.079819699,36.57868357936509,NA,0.079819699,36.57868357936509,-2,2,2,2: low/mid,2,434,Pennahia,Eupercaria/misc,Pacific,West,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,286,NA,planktonic,15.226086958594944,25,2885045.223853211,525.6001112222223,7.125,LC,Silver croaker
Pentaceros richardsoni,Pentacerotidae,3077500,habitat_benthic,pelagic oceanic,56,NA,854.3380003,0.392870269,3.547737165655735,Actinopteri,0.21833765948249895,0.21833765948249895,4.17,0.02094379,0.568260947,NA,0.093489439,44.341899753968235,NA,0.093489439,44.341899753968235,-2,2,2,2: low/mid,2,3611,Pentaceros,Acropomatiformes,"Atlantic, Indian Ocean, Pacific",Both,zoobenthos,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,13,NA,planktonic,11,17,2885045.223853211,NA,NA,NA,Pelagic armourhead
Pentanemus quinquarius,Polynemidae,650000,habitat_coastal,demersal,35,NA,16110.929309359151,0.687012387,3.6037720072521937,Actinopteri,0.040637322,0.040637322,69.37218462755803,0.002075459,0.364,NA,0.048933243,29.693546285714294,NA,0.048933243,29.693546285714294,-2,1,5,1: mid/low,1,342,Pentanemus,Carangaria/misc,Atlantic,East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,42,NA,NA,20,25,2885045.223853211,NA,4,VU,Royal threadfin
Peprilus paru,Stromateidae,2995000,habitat_coastal,benthopelagic,30,NA,1395.855099114178,0.911406922,4.5,Actinopteri,0.0013065,0.0013065,77.88114115541597,8.129999999999997e-6,0.054107361,NA,0.002487528,36.22635179682538,NA,0.002487528,36.22635179682538,-3,2,2,2: low/mid,2,28143,Peprilus,Scombriformes,Atlantic,West,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",short and / or deep,NA,17,NA,planktonic,7,27,2885045.223853211,NA,NA,LC,American harvestfish
Peprilus triacanthus,Stromateidae,1105000,pelagic oceanic,benthopelagic,30,NA,108500.42933587686,0.700336418,3.91,Actinopteri,0.020686774,0.020686774,69.37218462755803,8.129999999999997e-6,0.3111784054204276,NA,0.003700429,33.04389876190474,NA,0.003700429,33.04389876190474,-3,2,2,2: low/mid,2,492,Peprilus,Scombriformes,Atlantic,West,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,17,NA,planktonic,7,20,2885045.223853211,NA,NA,NA,Atlantic butterfish
Percophis brasiliensis,Percophidae,1072500,habitat_coastal,demersal,53.29999923706055,NA,71909.87553,0.257794633,4.173459563482854,Actinopteri,0.048,0.048,4.438338372845683,0.020686774,0.364,NA,0.067213918,34.27587626984127,NA,0.067213918,34.27587626984127,-2,2,2,2: low/mid,2,465,Percophis,Perciformes/Percophoidei,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,1,NA,NA,19,16,2885045.223853211,NA,NA,NA,Brazilian flathead
Petromyzon marinus,Petromyzontidae,2705000,migratory,demersal,120,NA,416.34532768693686,0.291680948,4.360242261926404,Petromyzonti,0.04451615,0.04451615,69.37218462755803,0.004257833,0.2039729896540415,NA,0.020363307,44.521773922222245,NA,0.020363307,44.521773922222245,-2,2,2,2: low/mid,2,2530,Petromyzon,Petromyzontiformes,"Arctic Ocean, Atlantic, Mediterranean and Black Sea",Both,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,0.6,20,"boreal, polar, subtropical, temperate, tropical",eel-like,16.142857142857142,44,diurnal,non-planktonic,11,8,2885045.223853211,201.6428571428571,19.4,LC,Sea lamprey
Petrus rupestris,Sparidae,70000,migratory,demersal,200,NA,86.45184772,0.257114227,4.481651192263376,Actinopteri,0.003297,0.003297,27.31971049731631,6.45e-6,0.048,NA,0.005496086,47.389331122222195,NA,0.005496086,47.389331122222195,-3,2,2,2: low/mid,2,447,Petrus,Eupercaria/misc,"Atlantic, Indian Ocean",Both,nekton,specialist,NA,NA,"subtropical, tropical",fusiform / normal,NA,158,NA,NA,20.41176470588235,20,2885045.223853211,198.55641025641023,8,EN,Red steenbras
Phycis blennoides,Phycidae,3255000,migratory,benthopelagic,110,NA,10835.792767223104,0.397379693,3.6971634099129576,Actinopteri,0.19055338692839024,0.19055338692839024,69.37218462755803,0.021204,0.4690694392574911,NA,0.11049612413366595,37.23935473888889,NA,0.11049612413366595,37.23935473888889,-1,2,4,5: mid/mid,5,1340,Phycis,Gadiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,11,NA,planktonic,20,16,2885045.223853211,NA,NA,LC,Greater forkbeard
Phycis phycis,Phycidae,1815000,habitat_benthic,benthopelagic,65,NA,9656.663803121824,0.512241091,4.25,Actinopteri,0.021204,0.021204,4.17,0.0013065,0.235587588,NA,0.026274885,44.44596160317455,NA,0.026274885,44.44596160317455,-2,2,2,2: low/mid,2,1747,Phycis,Gadiformes,"Atlantic, Mediterranean and Black Sea",East,"nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate",fusiform / normal,NA,11,diurnal,planktonic,20,20,2885045.223853211,NA,NA,LC,Forkbeard
Plagiogeneion rubiginosum,Emmelichthyidae,1440000,deep,bathydemersal,60,NA,3246.2260320436303,0.467322973,3.454345762994971,Actinopteri,0.060991803,0.060991803,4.17,0.020686774,0.4193772781428161,NA,0.074616924,43.10764180952379,NA,0.074616924,43.10764180952379,-2,2,2,2: low/mid,2,12288,Plagiogeneion,Eupercaria/misc,"Atlantic, Indian Ocean, Pacific",Both,zooplankton,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,18,NA,NA,10,26,2885045.223853211,NA,NA,LC,Rubyfish
Platichthys flesus,Pleuronectidae,1830000,habitat_benthic,demersal,60,NA,148911.2792035922,0.340148283,3.32,Actinopteri,0.04451615,0.04451615,4.477796391772314,0.020686774,0.4193772781428161,NA,0.073836994,57.22371195,NA,0.073836994,57.22371195,-2,2,2,2: low/mid,2,1341,Platichthys,Pleuronectiformes,"Arctic Ocean, Atlantic, Mediterranean and Black Sea",East,"nekton, zoobenthos",generalist,5,25,"boreal, polar, subtropical, temperate",short and / or deep,10.473684210526317,67,NA,planktonic,15,11,2885045.223853211,64.88105315789474,20,LC,European flounder
Platichthys stellatus,Pleuronectidae,3655000,habitat_benthic,demersal,91,NA,6321.604415181406,0.256053141,3.58,Actinopteri,0.04451615,0.04451615,8.5,0.004257833,0.3026,NA,0.065849305,52.25296188095237,NA,0.065849305,52.25296188095237,-2,2,2,2: low/mid,2,4249,Platichthys,Pleuronectiformes,"Arctic Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",short and / or deep,12.95217391304348,67,NA,planktonic,24,4,2885045.223853211,46.29565217391304,20,LC,Starry flounder
Platycephalus indicus,Platycephalidae,11915000,habitat_benthic,reef-associated,100,NA,56660.62260416675,0.47872139,3.6,Actinopteri,0.027348309,0.027348309,69.37218462755803,0.003297,0.49290972804358407,NA,0.081827017,52.298775869841165,NA,0.081827017,52.298775869841165,-2,2,2,2: low/mid,2,950,Platycephalus,Perciformes/Scorpaenoidei,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,81,NA,planktonic,16,27,2885045.223853211,NA,NA,DD,Bartail flathead
Plectorhinchus gaterinus,Haemulidae,2390000,habitat_reef,reef-associated,50,NA,674.6529053619145,0.44710991,4.005355038693479,Actinopteri,0.21833765948249895,0.21833765948249895,4.477796391772314,0.009385138,0.4193772781428161,NA,0.1036220779661647,26.901085166666675,NA,0.1036220779661647,26.901085166666675,-1,1,5,1: mid/low,1,7703,Plectorhinchus,Eupercaria/misc,Indian Ocean,Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,diurnal,planktonic,14,27,2885045.223853211,155.13333333333333,5,LC,Blackspotted rubberlip
Plectorhinchus mediterraneus,Haemulidae,890000,habitat_benthic,demersal,80,NA,1699.859126,0.294570293,3.538398025389659,Actinopteri,0.029410133,0.029410133,8.5,0.017712,0.2039729896540415,NA,0.043458092,55.07131505555558,NA,0.043458092,55.07131505555558,-2,2,2,2: low/mid,2,398,Plectorhinchus,Eupercaria/misc,"Atlantic, Mediterranean and Black Sea",East,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,NA,planktonic,14,24,2885045.223853211,155.13333333333333,5,DD,Rubberlip grunt
Plectorhinchus pictus,Haemulidae,12412500,habitat_reef,reef-associated,83,NA,47.91353679765915,0.288603199,3.85,Actinopteri,0.19055338692839024,0.19055338692839024,25.84512199016784,0.027348309,8.5,NA,0.2455592766706369,39.25437499444447,NA,0.2455592766706369,39.25437499444447,-1,2,4,5: mid/mid,5,8315,Plectorhinchus,Eupercaria/misc,"Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",short and / or deep,NA,134,NA,planktonic,14,28,2885045.223853211,155.13333333333333,5,LC,Trout sweetlips
Plectorhinchus schotaf,Haemulidae,10495000,habitat_reef,reef-associated,80,NA,420.8092812654437,0.44710991,3.6333333333333337,Actinopteri,0.19055338692839024,0.19055338692839024,9.398965352751544,0.003348104,0.77,NA,0.071812025,28.968426000000004,NA,0.071812025,28.968426000000004,-2,1,5,1: mid/low,1,7706,Plectorhinchus,Eupercaria/misc,"Atlantic, Indian Ocean, Pacific",Both,NA,specialist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,NA,planktonic,14,27,2885045.223853211,155.13333333333333,5,LC,Minstrel sweetlips
Plectorhinchus sordidus,Haemulidae,1287500,habitat_reef,reef-associated,60,NA,81.92687122,0.549660927,4.005355038693479,Actinopteri,0.029410133,0.029410133,4.17,0.0013065,0.32,NA,0.037645357,27.622344911111096,NA,0.037645357,27.622344911111096,-2,1,5,1: mid/low,1,7626,Plectorhinchus,Eupercaria/misc,"Atlantic, Indian Ocean",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,NA,planktonic,14,26.6,2885045.223853211,155.13333333333333,5,LC,Sordid rubberlip
Plectropomus areolatus,Serranidae,5310000,migratory,reef-associated,80,squaretail coralgrouper,3094.997213065265,0.321726946,4.481651192263376,Actinopteri,0.048,0.048,24.515918583273656,0.027348309,0.3026,0.048,0.06214935,34.144827138888886,NA,0.048,34.144827138888886,-2,2,2,2: low/mid,2,6082,Plectropomus,Perciformes/Serranoidei,"Indian Ocean, Pacific",Both,nekton,specialist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,566,NA,non-planktonic,26,28,2885045.223853211,201.08333333333337,5.130434782608695,VU,Squaretail coralgrouper
Plectropomus leopardus,Serranidae,8795000,habitat_reef,reef-associated,120,coral trout,148319.65185550548,0.262136996,4.42,Actinopteri,0.040637322,0.040637322,39.830000000000005,0.014020895,0.083667054,0.014020895,0.040335542,28.982314322222212,25.2,0.014020895,25.2,-2,1,5,1: mid/low,1,4826,Plectropomus,Perciformes/Serranoidei,"Indian Ocean, Pacific",Both,"nekton, plants, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,566,nocturnal,planktonic,26,28,2885045.223853211,201.08333333333337,5.130434782608695,LC,Leopard coralgrouper
Plectropomus pessuliferus,Serranidae,8977500,habitat_reef,reef-associated,120,NA,1961.3402253988888,0.321726946,4.42,Actinopteri,0.029410133,0.029410133,39.830000000000005,0.014020895,0.14583699999999997,NA,0.02468698,33.36333784444444,NA,0.02468698,33.36333784444444,-2,2,2,2: low/mid,2,7430,Plectropomus,Perciformes/Serranoidei,"Indian Ocean, Pacific",Both,NA,specialist,NA,NA,"subtropical, tropical",fusiform / normal,NA,566,NA,non-planktonic,26,28,2885045.223853211,201.08333333333337,5.130434782608695,LC,Roving coralgrouper
Pleurogrammus azonus,Hexagrammidae,667500,habitat_benthic,demersal,62,NA,3626343.2344661257,0.159533503,3.38,Actinopteri,0.040637322,0.040637322,8.5,0.007760206,0.4690694392574911,NA,0.042502066,57.19693331666664,NA,0.042502066,57.19693331666664,-2,2,2,2: low/mid,2,510,Pleurogrammus,Perciformes/Cottoidei,Pacific,West,NA,specialist,NA,NA,"subtropical, temperate",fusiform / normal,NA,9,NA,planktonic,12,8,2885045.223853211,41.566875,NA,NA,Okhotsk atka mackerel
Pleurogrammus monopterygius,Hexagrammidae,1715000,habitat_coastal,demersal,56.5,NA,2009760.4085666137,0.076601039,3.38,Actinopteri,0.04451615,0.04451615,8.5,0.025016,0.39070875245377473,NA,0.068092746,57.02502443730159,NA,0.068092746,57.02502443730159,-2,2,2,2: low/mid,2,4037,Pleurogrammus,Perciformes/Cottoidei,Pacific,Both,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,9,NA,planktonic,15,8,6689,41.566875,NA,NA,Atka mackerel
Pleuronectes platessa,Pleuronectidae,1712500,migratory,demersal,100,NA,184703.56240926232,0.259689843,3.17,Actinopteri,0.040637322,0.040637322,69.37218462755803,0.017712,0.048,NA,0.038047287,46.05190036666666,100,0.038047287,100,-2,4,9,4: mid/veryhigh,4,1342,Pleuronectes,Pleuronectiformes,"Arctic Ocean, Atlantic, Mediterranean and Black Sea",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate, tropical",short and / or deep,12,67,nocturnal,planktonic,50,4,2885045.223853211,175.31297297297297,5.499999761581421,LC,European plaice
Pleuronectes quadrituberculatus,Pleuronectidae,2015000,habitat_benthic,bathydemersal,87,NA,798334.9775283013,0.120334472,3.59,Actinopteri,0.04451615,0.04451615,8.5,0.017712,0.5246496420113842,NA,0.036831247,62.75515857777772,NA,0.036831247,62.75515857777772,-2,3,7,3: mid/high,3,4250,Pleuronectes,Pleuronectiformes,"Arctic Ocean, Pacific",Both,"nekton, zoobenthos, zooplankton",generalist,2.700000048,8.199999809,"boreal, polar, subtropical, temperate",short and / or deep,NA,67,NA,planktonic,37,4,2885045.223853211,175.31297297297297,5.499999761581421,LC,Alaska plaice
Pogonias cromis,Sciaenidae,1915000,habitat_coastal,demersal,170,NA,52814.07432827447,0.18652475,3.38,Actinopteri,0.025016,0.025016,69.37218462755803,0.0034,7.780000000000001,NA,0.11215522685200284,40.840842335714285,NA,0.11215522685200284,40.840842335714285,-1,2,4,5: mid/mid,5,425,Pogonias,Eupercaria/misc,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,286,NA,planktonic,43,23,2885045.223853211,525.6001112222223,7.125,LC,Black drum
Pollachius pollachius,Gadidae,1365000,habitat_coastal,benthopelagic,130,pollack,77783.54454447336,0.437336923,4.32,Actinopteri,0.040637322,0.040637322,77.88114115541597,0.004257833,0.4690694392574911,0.00905641,0.065689998,33.66150827142859,NA,0.00905641,33.66150827142859,-3,2,2,2: low/mid,2,34,Pollachius,Gadiformes,Atlantic,East,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,18.5,22,NA,planktonic,8,9,2885045.223853211,261.5,9.333333333333334,LC,Pollack
Pollachius virens,Gadidae,1737500,migratory,demersal,130,saithe,890845.9367533724,0.292771348,4.31,Actinopteri,0.04451615,0.04451615,5.225688042,0.014020895,0.048,0.04451615,0.022956591,61.748708699999995,NA,0.04451615,61.748708699999995,-2,3,7,3: mid/high,3,1343,Pollachius,Gadiformes,"Arctic Ocean, Atlantic",Both,"nekton, others, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,22,NA,planktonic,25,6,2885045.223853211,261.5,9.333333333333334,LC,Saithe
Polydactylus quadrifilis,Polynemidae,507500,habitat_coastal,demersal,200,NA,167966.20739257033,0.564120399,4.024033319225632,Actinopteri,0.4193772781428161,0.4193772781428161,220.62499999999991,0.02094379,7.780000000000001,NA,0.7689264128673555,41.836853342857125,NA,0.7689264128673555,41.836853342857125,-1,2,4,5: mid/mid,5,5002,Polydactylus,Carangaria/misc,Atlantic,East,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,42,NA,planktonic,20,27,2885045.223853211,NA,4,LC,Giant African threadfin
Polyprion americanus,Polyprionidae,7452500,habitat_benthic,demersal,210,NA,19181.41426081243,0.097063333,4.145442142684625,Actinopteri,0.025016,0.025016,77.88114115541597,0.0017922,0.77,NA,0.070166244,57.70200551428568,NA,0.070166244,57.70200551428568,-2,2,2,2: low/mid,2,349,Polyprion,Acropomatiformes,"Atlantic, Indian Ocean, Mediterranean and Black Sea, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"boreal, polar, subtropical, temperate, tropical",fusiform / normal,NA,4,NA,non-planktonic,60,17,2885045.223853211,NA,NA,DD,Wreckfish
